ID,Brand,Model,Fuel,Mileage,Year,Transmission,Price,Bodywork,CO2,Color,Euro Standard,Doors,HP,Description,Link
FB120416,Seat,Arona,Gas,47744,2022,Manual,15990,SUV,110.0,Grijs,Euro 6,5,95,"Deze Seat Arona *Carplay*APS Ar*Clim auto*Cruisecontrol is voor het eerst ingeschreven in 2022 

en heeft 47 744 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSeat Arona",https://www.autosphere.be/nl/detail/seat-arona-*carplay*aps-ar*clim-auto*cruisecontrol-4040-herstal-fb120416
FB120585,Skoda,Karoq,Gas,39095,2023,Manual,25990,SUV,119.0,Zilvergrijs,Euro 6,5,110,"Deze Skoda Karoq Ambition*GPS*Carplay*Camera is voor het eerst ingeschreven in 2023 

en heeft 39 095 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Karoq",https://www.autosphere.be/nl/detail/skoda-karoq-ambition*gps*carplay*camera-4040-herstal-fb120585
FB120645,Citroen,Berlingo,Diesel,71460,2020,Manual,17990,Van,146.0,Antraciet,Euro 6,5,102,"Deze Citroen Berlingo 1.5HDI*Live*carplay*7places is voor het eerst ingeschreven in 2020 

en heeft 71 460 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereCitroen Berlingo",https://www.autosphere.be/nl/detail/citroen-berlingo-1-5hdi*live*carplay*7places-4040-herstal-fb120645
FB121583,Skoda,Karoq,Gas,12001,2024,Automatic,29990,SUV,136.0,Wit,Euro 6,5,150,"Deze Skoda Karoq FaibleKMS!!*Carplay*ClimAuto*Camera is voor het eerst ingeschreven in 2024 

en heeft 12 001 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Karoq",https://www.autosphere.be/nl/detail/skoda-karoq-faiblekms-*carplay*climauto*camera-4040-herstal-fb121583
FB125223,Skoda,Scala,Gas,10649,2024,Manual,28990,Coupé,132.0,Wit,Euro 6,5,150,"Deze Skoda Scala Clever+*GPS*carplay*camĂ©ra*150ch is voor het eerst ingeschreven in 2024 

en heeft 10 649 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Scala",https://www.autosphere.be/nl/detail/skoda-scala-clever-*gps*carplay*camera*150ch-4040-herstal-fb125223
FB122248,Toyota,C-HR,Hybride,23385,2023,Automatic,25990,SUV,86.0,Grijs,Euro 6,5,98,"Deze Toyota C-HR Automatique*Camera*GPS*FaibleKMS!*PdcAvantArriere is voor het eerst ingeschreven in 2023 

en heeft 23 385 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereToyota C-HR",https://www.autosphere.be/nl/detail/toyota-c-hr-automatique*camera*gps*faiblekms-*pdcavantarriere-4040-herstal-fb122248
FB126557,Skoda,Octavia,Gas,1,2025,Automatic,45225,Other,136.0,Blauw,Euro 6,5,150,"Deze Skoda Octavia Sportline.carplay*toitpano*GPS is voor het eerst ingeschreven in 2025 

en heeft 1 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Octavia",https://www.autosphere.be/nl/detail/skoda-octavia-sportline-carplay*toitpano*gps-4040-herstal-fb126557
FB125349,Skoda,Octavia,Gas,107121,2020,Manual,14490,Limousine,1.0,Zwart,Euro 6,5,150,"Deze Skoda Octavia Style*150ch*PdcArriere*Carplay*AndroidAuto is voor het eerst ingeschreven in 2020 

en heeft 107 121 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Octavia",https://www.autosphere.be/nl/detail/skoda-octavia-style*150ch*pdcarriere*carplay*androidauto-4040-herstal-fb125349
FB126575,Skoda,Kodiaq,Gas,1,2025,Automatic,49535,SUV,136.0,Grijs,Euro 6,5,150,"Deze Skoda Kodiaq Selection*7places*camĂ©rarecul*carplay is voor het eerst ingeschreven in 2025 

en heeft 1 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Kodiaq",https://www.autosphere.be/nl/detail/skoda-kodiaq-selection*7places*camerarecul*carplay-4040-herstal-fb126575
FB110801,Skoda,Scala,Gas,14659,2024,Manual,25390,City,124.0,Grijs,Euro 6,5,116,"Deze Skoda Scala Carplay*GPS*Camera*Faiblekms* is voor het eerst ingeschreven in 2024 

en heeft 14 659 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Scala",https://www.autosphere.be/nl/detail/skoda-scala-carplay*gps*camera*faiblekms*-4040-herstal-fb110801
FB114608,Seat,Leon,Gas,81336,2022,Manual,18490,Other,109.0,Zilvergrijs,Euro 6,5,110,"Deze Seat Leon *GPS*Carplay*APS Av/Ar*Clim auto*RĂ©gul is voor het eerst ingeschreven in 2022 

en heeft 81 336 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSeat Leon",https://www.autosphere.be/nl/detail/seat-leon-*gps*carplay*aps-av-ar*clim-auto*regul-4040-herstal-fb114608
FB113498,Ford,Kuga,Gas,97823,2019,Manual,14590,SUV,158.0,Grijs,Euro 6,5,150,"Deze Ford Kuga *GPS*CruiseControl*capteurAV/AR is voor het eerst ingeschreven in 2019 

en heeft 97 823 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereFord Kuga",https://www.autosphere.be/nl/detail/ford-kuga-*gps*cruisecontrol*capteurav-ar-4040-herstal-fb113498
FB113692,Skoda,Kamiq,Gas,23498,2024,Automatic,27690,SUV,127.0,Antraciet,Euro 6,5,116,"Deze Skoda Kamiq Selection*Carplay*boiteauto*attacheremorque is voor het eerst ingeschreven in 2024 

en heeft 23 498 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Kamiq",https://www.autosphere.be/nl/detail/skoda-kamiq-selection*carplay*boiteauto*attacheremorque-4040-herstal-fb113692
FB113695,Skoda,Kamiq,Gas,21649,2024,Automatic,27690,SUV,127.0,Zilvergrijs,Euro 6,5,116,"Deze Skoda Kamiq Selection*Carplay*boiteauto*attacheremorque is voor het eerst ingeschreven in 2024 

en heeft 21 649 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Kamiq",https://www.autosphere.be/nl/detail/skoda-kamiq-selection*carplay*boiteauto*attacheremorque-4040-herstal-fb113695
FB114621,Skoda,Superb,Diesel,91267,2019,Automatic,19490,Other,113.0,Grijs,Euro 6,5,120,"Deze Skoda Superb *Boite auto*GPS*Carplay*CamĂ©ra*APS Av/AR*Clim auto is voor het eerst ingeschreven in 2019 

en heeft 91 267 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Superb",https://www.autosphere.be/nl/detail/skoda-superb-*boite-auto*gps*carplay*camera*aps-av-ar*clim-auto-4040-herstal-fb114621
FB115990,Skoda,Karoq,Gas,9659,2024,Manual,29890,SUV,136.0,Zilvergrijs,Euro 6,5,116,"Deze Skoda Karoq Selection*Carplay*camĂ©rarecul*Nav is voor het eerst ingeschreven in 2024 

en heeft 9 659 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Karoq",https://www.autosphere.be/nl/detail/skoda-karoq-selection*carplay*camerarecul*nav-4040-herstal-fb115990
FB114873,Dacia,Sandero,Gas,16670,2024,Automatic,19990,SUV,119.0,Grijs,Euro 6,5,91,"Deze Dacia Sandero Expression*BoiteAuto*FaibleKMS!*Carplay*Camera is voor het eerst ingeschreven in 2024 

en heeft 16 670 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereDacia Sandero",https://www.autosphere.be/nl/detail/dacia-sandero-expression*boiteauto*faiblekms-*carplay*camera-4040-herstal-fb114873
FB116340,Renault,Captur,Gas,47944,2021,Manual,17490,SUV,131.0,Oranje,Euro 6,5,140,"Deze Renault Captur *GPS*Camera*APS Av/Ar*Clim auto*RĂ©gul is voor het eerst ingeschreven in 2021 

en heeft 47 944 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereRenault Captur",https://www.autosphere.be/nl/detail/renault-captur-*gps*camera*aps-av-ar*clim-auto*regul-4040-herstal-fb116340
FB116667,Volkswagen,Golf,Gas,79654,2020,Manual,18490,Limousine,104.0,Grijs,Euro 6,5,110,"Deze Volkswagen Golf *GPS*carplay*APS Av/Ar*Clim auto*RĂ©gul is voor het eerst ingeschreven in 2020 

en heeft 79 654 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen Golf",https://www.autosphere.be/nl/detail/volkswagen-golf-*gps*carplay*aps-av-ar*clim-auto*regul-4040-herstal-fb116667
FB117404,Skoda,Superb,Diesel,1,2025,Automatic,43820,Other,136.0,Antraciet,Euro 6,5,150,"Deze Skoda Superb Automatique*Camera*SiegesMassants*Attelage*Carplay is voor het eerst ingeschreven in 2025 

en heeft 1 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Superb",https://www.autosphere.be/nl/detail/skoda-superb-automatique*camera*siegesmassants*attelage*carplay-4040-herstal-fb117404
FB117406,Skoda,Superb,Diesel,1,2025,Automatic,42225,Other,132.0,Antraciet,Euro 6,5,150,"Deze Skoda Superb GPS*Carplay*Camera*ToitOuvrant is voor het eerst ingeschreven in 2025 

en heeft 1 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Superb",https://www.autosphere.be/nl/detail/skoda-superb-gps*carplay*camera*toitouvrant-4040-herstal-fb117406
FB117394,Skoda,Scala,Gas,8469,2024,Manual,29990,Coupé,125.0,Zwart,Euro 6,5,110,"Deze Skoda Scala Cuir/Alcantara*GPS*Camera is voor het eerst ingeschreven in 2024 

en heeft 8 469 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Scala",https://www.autosphere.be/nl/detail/skoda-scala-cuir-alcantara*gps*camera-4040-herstal-fb117394
FB117632,Skoda,Kamiq,Gas,5265,2024,Manual,27890,SUV,121.0,Zilvergrijs,Euro 6,5,116,"Deze Skoda Kamiq Corporate*nav*carpay*cruisecontrol is voor het eerst ingeschreven in 2024 

en heeft 5 265 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Kamiq",https://www.autosphere.be/nl/detail/skoda-kamiq-corporate*nav*carpay*cruisecontrol-4040-herstal-fb117632
FB123400,Skoda,Kamiq,Gas,61444,2020,Manual,16990,SUV,113.0,Grijs,Euro 6,5,116,"Deze Skoda Kamiq Ambition is voor het eerst ingeschreven in 2020 

en heeft 61 444 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Kamiq",https://www.autosphere.be/nl/detail/skoda-kamiq-ambition-4032-chenee-fb123400
FB123542,Volkswagen,T-Cross,Gas,7287,2024,Manual,23990,SUV,131.0,Zwart,Euro 6,5,110,"Deze Volkswagen T-Cross Life is voor het eerst ingeschreven in 2024 

en heeft 7 287 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen T-Cross",https://www.autosphere.be/nl/detail/volkswagen-t-cross-life-4032-chenee-fb123542
FB124150,Dacia,Duster,Gas,51965,2019,Manual,14490,Limousine,162.0,Oranje,Euro 6,5,131,"Deze Dacia Duster GPS, camĂ©ra, clim auto ... is voor het eerst ingeschreven in 2019 

en heeft 51 965 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereDacia Duster","https://www.autosphere.be/nl/detail/dacia-duster-gps,-camera,-clim-auto-4032-chenee-fb124150"
FB125415,Audi,A3,Diesel,80342,2021,Manual,21990,Limousine,105.0,Blauw,Euro 6,5,116,"Deze Audi A3 Sportback Advanced is voor het eerst ingeschreven in 2021 

en heeft 80 342 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereAudi A3",https://www.autosphere.be/nl/detail/audi-a3-sportback-advanced-4032-chenee-fb125415
FB124410,Hyundai,Tucson,Gas,27350,2022,Manual,23990,SUV,140.0,Champagne,Euro 6,5,150,"Deze Hyundai Tucson GPS, CamĂ©ra + radar, clim auto ... is voor het eerst ingeschreven in 2022 

en heeft 27 350 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereHyundai Tucson","https://www.autosphere.be/nl/detail/hyundai-tucson-gps,-camera-radar,-clim-auto-4032-chenee-fb124410"
FB125382,Skoda,Octavia,Gas,89547,2020,Manual,18990,Other,110.0,Grijs,Euro 6,5,150,"Deze Skoda Octavia IV Ambition is voor het eerst ingeschreven in 2020 

en heeft 89 547 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Octavia",https://www.autosphere.be/nl/detail/skoda-octavia-iv-ambition-4032-chenee-fb125382
FB126740,Volkswagen,Polo,Gas,95305,2018,Manual,12990,City,103.0,Zilvergrijs,Euro 6,5,95,"Deze Volkswagen Polo VI Trendline is voor het eerst ingeschreven in 2018 

en heeft 95 305 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen Polo",https://www.autosphere.be/nl/detail/volkswagen-polo-vi-trendline-4032-chenee-fb126740
FB120489,Opel,Corsa,Gas,80250,2019,Manual,8490,Limousine,150.0,Zwart,Euro 6,5,69,"Deze Opel Corsa E 120 Jahre is voor het eerst ingeschreven in 2019 

en heeft 80 250 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereOpel Corsa",https://www.autosphere.be/nl/detail/opel-corsa-e-120-jahre-4032-chenee-fb120489
FB125910,Skoda,Octavia,Diesel,97753,2020,Automatic,20490,Other,97.0,Zwart,Euro 6,5,150,"Deze Skoda Octavia GPS, camĂ©ra, siĂ¨ge chauffant ... is voor het eerst ingeschreven in 2020 

en heeft 97 753 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Octavia","https://www.autosphere.be/nl/detail/skoda-octavia-gps,-camera,-siege-chauffant-4032-chenee-fb125910"
FB125920,Skoda,Kamiq,Gas,52225,2021,Manual,17990,SUV,108.0,Grijs,Euro 6,5,110,"Deze Skoda Kamiq GPS, camĂ©ra, radar, androi/apple car play ... is voor het eerst ingeschreven in 2021 

en heeft 52 225 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Kamiq","https://www.autosphere.be/nl/detail/skoda-kamiq-gps,-camera,-radar,-androi-apple-car-play-4032-chenee-fb125920"
FB127410,Skoda,Octavia,Gas,44868,2023,Manual,24990,Limousine,112.0,Grijs,Euro 6,5,110,"Deze Skoda Octavia IV Ambition is voor het eerst ingeschreven in 2023 

en heeft 44 868 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Octavia",https://www.autosphere.be/nl/detail/skoda-octavia-iv-ambition-4032-chenee-fb127410
FB127600,Cupra,Leon,Hybride,13778,2024,Automatic,36990,Other,27.0,Wit,Euro 6,5,150,"Deze Cupra Leon PHEV 204cv is voor het eerst ingeschreven in 2024 

en heeft 13 778 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereCupra Leon",https://www.autosphere.be/nl/detail/cupra-leon-phev-204cv-4032-chenee-fb127600
FB123012,Skoda,Octavia,Gas,70480,2020,Manual,15990,Limousine,111.0,Zwart,Euro 6,5,116,"Deze Skoda Octavia III Ambition is voor het eerst ingeschreven in 2020 

en heeft 70 480 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Octavia",https://www.autosphere.be/nl/detail/skoda-octavia-iii-ambition-4032-chenee-fb123012
FB64887,Skoda,Kamiq,Gas,63125,2021,Automatic,20490,SUV,124.0,Wit,Euro 6,5,110,"Deze Skoda Kamiq PackSport*BoiteAuto*LED*Camera*Carplay*SiĂ¨gesChauf is voor het eerst ingeschreven in 2021 

en heeft 63 125 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Kamiq",https://www.autosphere.be/nl/detail/skoda-kamiq-packsport*boiteauto*led*camera*carplay*siegeschauf-4040-herstal-fb64887
FB127280,Skoda,Elroq,Elektrisch,4698,2025,Automatic,49990,SUV,119.22670807453416,Groen,Euro 6,5,286,"Deze Skoda Elroq 85*Corporate*FullOptions*CamĂ©ra360Â°*LedMatrix is voor het eerst ingeschreven in 2025 

en heeft 4 698 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Elroq",https://www.autosphere.be/nl/detail/skoda-elroq-85*corporate*fulloptions*camera360%C2%B0*ledmatrix-4040-herstal-fb127280
FB114810,Skoda,Kamiq,Gas,6891,2024,Automatic,31990,SUV,125.0,Antraciet,Euro 6,5,115,"Deze Skoda Kamiq MonteCarlo*Automatique*GPS*ToitPanoramique*Carplay is voor het eerst ingeschreven in 2024 

en heeft 6 891 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Kamiq",https://www.autosphere.be/nl/detail/skoda-kamiq-montecarlo*automatique*gps*toitpanoramique*carplay-4040-herstal-fb114810
FB98855,Skoda,Scala,Gas,78112,2021,Manual,18490,Limousine,128.0,Zilvergrijs,Euro 6,5,150,"Deze Skoda Scala *GPS*Carplay*Clim Auto*APS Av/Ar*SiĂ¨ges chauff is voor het eerst ingeschreven in 2021 

en heeft 78 112 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Scala",https://www.autosphere.be/nl/detail/skoda-scala-*gps*carplay*clim-auto*aps-av-ar*sieges-chauff-4040-herstal-fb98855
FB108618,Skoda,Octavia,Diesel,21698,2024,Automatic,29590,Other,120.0,Zilvergrijs,Euro 6,5,116,"Deze Skoda Octavia clever*boiteauto*diesel*camera*gps*carplay is voor het eerst ingeschreven in 2024 

en heeft 21 698 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Octavia",https://www.autosphere.be/nl/detail/skoda-octavia-clever*boiteauto*diesel*camera*gps*carplay-4040-herstal-fb108618
FB118632,Skoda,Kamiq,Gas,34237,2021,Automatic,20490,SUV,108.0,Antraciet,Euro 6,5,110,"Deze Skoda Kamiq Ambition*BoiteAuto*GPS*Carplay*FaibleKms! is voor het eerst ingeschreven in 2021 

en heeft 34 237 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Kamiq",https://www.autosphere.be/nl/detail/skoda-kamiq-ambition*boiteauto*gps*carplay*faiblekms-4040-herstal-fb118632
FB105590,Hyundai,Tucson,Diesel,49203,2021,Manual,20990,SUV,122.0,Zwart,Euro 6,5,116,"Deze Hyundai Tucson *Cuir*GPS*CamĂ©ra*Carplay*SiĂ¨ges Ă©lect/chauffants is voor het eerst ingeschreven in 2021 

en heeft 49 203 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereHyundai Tucson",https://www.autosphere.be/nl/detail/hyundai-tucson-*cuir*gps*camera*carplay*sieges-elect-chauffants-4040-herstal-fb105590
FB118891,Skoda,Scala,Gas,6789,2024,Manual,29990,Coupé,122.0,Grijs,Euro 6,5,116,"Deze Skoda Scala GPS*Carplay*ClimAuto is voor het eerst ingeschreven in 2024 

en heeft 6 789 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Scala",https://www.autosphere.be/nl/detail/skoda-scala-gps*carplay*climauto-4040-herstal-fb118891
FB103644,Skoda,Enyaq,Elektrisch,27892,2023,Automatic,51290,SUV,119.22670807453416,Zilvergrijs,Euro 6,5,204,"Deze Skoda Enyaq CORPORATE 80-ToitOuvrant/Nav/Cuir is voor het eerst ingeschreven in 2023 

en heeft 27 892 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Enyaq",https://www.autosphere.be/nl/detail/skoda-enyaq-corporate-80-toitouvrant-nav-cuir-4040-herstal-fb103644
FB82587,Skoda,Scala,Gas,62009,2023,Automatic,24490,Limousine,133.0,Antraciet,Euro 6,5,110,"Deze Skoda Scala Monte Carlo*Boite Auto*GPS*Carplay*Toit pano is voor het eerst ingeschreven in 2023 

en heeft 62 009 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereSkoda Scala",https://www.autosphere.be/nl/detail/skoda-scala-monte-carlo*boite-auto*gps*carplay*toit-pano-4040-herstal-fb82587
FB114187,Audi,Q2,Gas,88083,2019,Manual,17450,SUV,115.0,Grijs,Euro 6,5,116,"Deze Audi Q2 Attraction*Navi* is voor het eerst ingeschreven in 2019 

en heeft 88 083 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereAudi Q2",https://www.autosphere.be/nl/detail/audi-q2-attraction*navi*-4120-neupre-fb114187
FB106177,Volkswagen,T-Roc,Gas,61435,2020,Manual,18990,SUV,118.0,Antraciet,Euro 6,5,116,"Deze Volkswagen T-Roc *Carplay*CamĂ©ra*APS Av/Ar*Clim auto*ACC is voor het eerst ingeschreven in 2020 

en heeft 61 435 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen T-Roc",https://www.autosphere.be/nl/detail/volkswagen-t-roc-*carplay*camera*aps-av-ar*clim-auto*acc-4671-wandre-fb106177
FB108722,Audi,A3,Gas,35975,2021,Manual,21990,Limousine,106.0,Blauw,Euro 6,5,110,"Deze Audi A3 *GPS*Carplay*APS AV/AR*Virtual Cockpit is voor het eerst ingeschreven in 2021 

en heeft 35 975 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereAudi A3",https://www.autosphere.be/nl/detail/audi-a3-*gps*carplay*aps-av-ar*virtual-cockpit-4671-wandre-fb108722
FB107008,Audi,Q5,Diesel,54976,2019,Automatic,33990,SUV,144.0,Wit,Euro 6,5,163,"Deze Audi Q5 *S-Line Int/Ext*Quattro*Boite auto is voor het eerst ingeschreven in 2019 

en heeft 54 976 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereAudi Q5",https://www.autosphere.be/nl/detail/audi-q5-*s-line-int-ext*quattro*boite-auto-4671-wandre-fb107008
FB109602,Volkswagen,Taigo,Gas,29990,2024,Automatic,29490,SUV,1.0,Zilvergrijs,Euro 6,5,110,"Deze Volkswagen Taigo R-Line - camera/gps/sieges chauff/Boite auto +++ is voor het eerst ingeschreven in 2024 

en heeft 29 990 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen Taigo",https://www.autosphere.be/nl/detail/volkswagen-taigo-r-line-camera-gps-sieges-chauff-boite-auto-4671-wandre-fb109602
FB110685,Audi,A3,Gas,24990,2024,Automatic,38490,Limousine,120.0,Grijs,Euro 6,4,110,"Deze Audi A3 Berline S-Line -Camera/Boite auto/Sieges chauff+++ is voor het eerst ingeschreven in 2024 

en heeft 24 990 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereAudi A3",https://www.autosphere.be/nl/detail/audi-a3-berline-s-line-camera-boite-auto-sieges-chauff-4671-wandre-fb110685
FB112691,Volkswagen,Tiguan,Gas,108445,2018,Manual,17990,SUV,135.0,Blauw,Euro 6,5,125,"Deze Volkswagen Tiguan *GPS*Carplay*APS Av/Ar*Clim auto*RĂ©gul ACC is voor het eerst ingeschreven in 2018 

en heeft 108 445 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen Tiguan",https://www.autosphere.be/nl/detail/volkswagen-tiguan-*gps*carplay*aps-av-ar*clim-auto*regul-acc-4671-wandre-fb112691
FB111422,Volkswagen,T-Roc,Gas,49780,2022,Automatic,27990,SUV,141.0,Zwart,Euro 6,5,150,"Deze Volkswagen T-Roc R-line*Boite auto*Carplay*CamĂ©ra*APS Av/AR*Clim is voor het eerst ingeschreven in 2022 

en heeft 49 780 kilometers gereden.

    De beschrijving van de uitrusting en opties van dit voertuig zijn louter ter informatieve titel en onder voorbehoud van vergissingen.Ontdek onze andereVolkswagen T-Roc",https://www.autosphere.be/nl/detail/volkswagen-t-roc-r-line*boite-auto*carplay*camera*aps-av-ar*clim-4671-wandre-fb111422
